timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-12-26T16:45:27,holtwinters_lightweight,c2658e6c-15fd-4b79-a85f-eaebb160f049,CZ_Wind_Onshore,1.619049899993115,1.939452315607578e-05,1.19789533084547e-05,360.0,19.45428363187853,10.0,0.0001617861099992,8.743062549942948e-06,4.492694722203952e-06,0.0001750218672713,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:45:34,holtwinters_lightweight,a21153ca-6c31-40b3-8801-fc1ef77deebe,DE_Solar,1.9206629000109388,2.294846699957583e-05,1.1948201321244418e-05,360.0,18.38966270627685,10.0,0.0001919571500009,9.805841177989992e-06,5.330708055569429e-06,0.0002070936992345,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:45:40,holtwinters_lightweight,44e5c73a-ee6b-4f7b-b17f-3636d410b407,DE_Wind_Offshore,0.3704578000033507,4.434046542703228e-06,1.1969100239387922e-05,360.0,20.2735024049267,10.0,3.6911210000107526e-05,2.07889055198196e-06,1.0240363888846735e-06,4.001413694097416e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:45:46,holtwinters_lightweight,38b4b129-ec80-409c-92e8-7a041fb195c9,DE_Wind_Onshore,0.3513759000052232,4.150859289458068e-06,1.1813158755043716e-05,360.0,16.06785446962827,10.0,3.4930430000531485e-05,1.5591679139448369e-06,9.68974166688794e-07,3.745857208116512e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:45:55,holtwinters_lightweight,f9110148-dd65-4b84-bc8c-f3678cea95ea,DK_Solar,4.398775900001056,5.256868775697971e-05,1.1950753789700244e-05,360.0,18.38905508790153,10.0,0.0004397206399997,2.2461406858020894e-05,1.2213214999994507e-05,0.0004743952618577,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:46:01,holtwinters_lightweight,0d5c8f50-7f92-437e-a73a-44ea7b2b2d3d,DK_Wind_Offshore,0.3011304999963613,3.587150025347968e-06,1.1912277319604996e-05,360.0,18.523440769496748,10.0,2.99959800002398e-05,1.5436123460554896e-06,8.31901944467164e-07,3.237149429076245e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:46:07,holtwinters_lightweight,4d00a506-32f8-48d4-b17e-6c4443a852f1,DK_Wind_Onshore,0.3459529999963706,4.069325018639919e-06,1.176265278428749e-05,360.0,16.201636277663738,10.0,3.4232239999982995e-05,1.5408345659939648e-06,9.497083333472904e-07,3.672278289932425e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:46:16,holtwinters_lightweight,0506192e-7a07-4ead-821b-4f4f167fe20b,EE_Solar,4.350979800001369,5.213094060834775e-05,1.1981425564956966e-05,360.0,19.35603244385126,10.0,0.0004349769899999,2.3387518709949703e-05,1.2080394444476244e-05,0.0004704449031544,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:46:22,holtwinters_lightweight,f0a04a0d-73ba-47f9-b3ab-199503efa25e,EE_Wind_Onshore,0.2640919000114081,3.1683757824292768e-06,1.1997247103347018e-05,360.0,21.65858501553384,10.0,2.628230000118492e-05,1.5813901539929454e-06,7.286625000334526e-07,2.859235265521132e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:46:29,holtwinters_lightweight,6f0a27d6-75fa-4f3a-8612-6a82cd189b77,ES_Solar,1.7787575999973342,2.128577114067472e-05,1.1966650847033132e-05,360.0,19.20713346397505,10.0,0.0001776750999997,9.479729806027848e-06,4.934214166658219e-06,0.0001920890439724,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
