datetime_utc,Solar,Wind_Onshore,Wind_Offshore,Total_Generation
2025-12-22 00:00:00+00:00,0.0,1107.7003173828125,6018.36279296875,7126.0631103515625
2025-12-22 01:00:00+00:00,0.0,1138.831298828125,5502.14306640625,6640.974365234375
2025-12-22 02:00:00+00:00,0.0,1133.6099853515625,4801.28125,5934.8912353515625
2025-12-22 03:00:00+00:00,0.0,1140.205078125,3830.438232421875,4970.643310546875
2025-12-22 04:00:00+00:00,0.29544156789779663,1149.0330810546875,3375.01904296875,4524.347565591335
2025-12-22 05:00:00+00:00,0.7939029335975647,1208.42822265625,2874.06640625,4083.2885318398476
2025-12-22 06:00:00+00:00,15.575117111206055,1220.65625,2395.160888671875,3631.392255783081
2025-12-22 07:00:00+00:00,199.90296936035156,1193.781982421875,2065.58740234375,3459.2723541259766
2025-12-22 08:00:00+00:00,456.7103576660156,1189.337158203125,1629.072021484375,3275.1195373535156
2025-12-22 09:00:00+00:00,660.551513671875,1160.91064453125,1278.48388671875,3099.946044921875
2025-12-22 10:00:00+00:00,828.7962036132812,1143.850341796875,1095.9149169921875,3068.5614624023438
2025-12-22 11:00:00+00:00,870.6869506835938,1116.850830078125,981.8392333984375,2969.3770141601562
2025-12-22 12:00:00+00:00,782.6453857421875,1082.71875,948.5203857421875,2813.884521484375
2025-12-22 13:00:00+00:00,518.1925048828125,1030.261962890625,1010.2135620117188,2558.6680297851562
2025-12-22 14:00:00+00:00,214.81747436523438,1000.87109375,1173.3055419921875,2388.994110107422
2025-12-22 15:00:00+00:00,8.453205108642578,970.5440673828125,2143.96435546875,3122.961627960205
2025-12-22 16:00:00+00:00,0.11556978523731232,951.951416015625,2527.335205078125,3479.4021908789873
2025-12-22 17:00:00+00:00,0.0,961.2569580078125,2587.427490234375,3548.6844482421875
2025-12-22 18:00:00+00:00,0.0,990.3632202148438,2524.814208984375,3515.1774291992188
2025-12-22 19:00:00+00:00,0.0,1033.378662109375,2275.5869140625,3308.965576171875
2025-12-22 20:00:00+00:00,0.0,1105.843505859375,2147.0810546875,3252.924560546875
2025-12-22 21:00:00+00:00,0.0,1158.860107421875,2069.2294921875,3228.089599609375
2025-12-22 22:00:00+00:00,0.09787634015083313,1219.06884765625,1958.863037109375,3178.029761105776
2025-12-22 23:00:00+00:00,0.04920261353254318,1231.0394287109375,1899.0009765625,3130.08960788697
