datetime_utc,Solar,Wind_Onshore,Wind_Offshore,Total_Generation
2026-01-04 00:00:00,0.06446363776922226,2884.073486328125,3.8986973762512207,2888.0366473421454
2026-01-04 01:00:00,0.24597004055976868,2575.62744140625,4.012108325958252,2579.885519772768
2026-01-04 02:00:00,0.5311631560325623,2425.422119140625,4.293194770812988,2430.2464770674706
2026-01-04 03:00:00,1.7881555557250977,2300.231689453125,4.811569690704346,2306.8314146995544
2026-01-04 04:00:00,3.573179006576538,2222.78759765625,5.70397424697876,2232.0647509098053
2026-01-04 05:00:00,7.133387088775635,2184.537353515625,6.08966064453125,2197.760401248932
2026-01-04 06:00:00,13.829076766967773,2241.600830078125,6.214361667633057,2261.644268512726
2026-01-04 07:00:00,25.623046875,2280.83544921875,6.229371547698975,2312.687867641449
2026-01-04 08:00:00,159.51744079589844,2365.244140625,6.262689113616943,2531.0242705345154
2026-01-04 09:00:00,365.5622253417969,2444.071533203125,6.212838649749756,2815.8465971946716
2026-01-04 10:00:00,507.76922607421875,2490.364990234375,6.227852821350098,3004.362069129944
2026-01-04 11:00:00,529.7515258789062,2516.107421875,6.24767541885376,3052.10662317276
2026-01-04 12:00:00,506.76544189453125,2567.360107421875,6.279419898986816,3080.404969215393
2026-01-04 13:00:00,407.10968017578125,2657.78076171875,6.279419898986816,3071.169861793518
2026-01-04 14:00:00,274.8475646972656,2685.157958984375,6.279419898986816,2966.2849435806274
2026-01-04 15:00:00,148.03575134277344,2740.649169921875,6.279419898986816,2894.9643411636353
2026-01-04 16:00:00,69.18795013427734,2740.988037109375,6.281395435333252,2816.4573826789856
2026-01-04 17:00:00,4.970887660980225,2744.051513671875,5.809890270233154,2754.8322916030884
2026-01-04 18:00:00,2.5839486122131348,2726.954833984375,5.619202136993408,2735.1579847335815
2026-01-04 19:00:00,2.7641520500183105,2690.309326171875,5.43881368637085,2698.512291908264
2026-01-04 20:00:00,2.847015142440796,2665.88671875,5.358433723449707,2674.0921676158905
2026-01-04 21:00:00,2.893322467803955,2572.5634765625,5.358433723449707,2580.8152327537537
2026-01-04 22:00:00,2.960486888885498,2520.593505859375,5.340044021606445,2528.894036769867
2026-01-04 23:00:00,2.990237236022949,2440.88623046875,5.521665573120117,2449.398133277893
